tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Engineering,135,Brigham Young University,Randy,,Beard,536524,7,average,TEACHER,PROFESSOR,2.7
Health Science,135,Brigham Young University,John,,Beard,2413087,5,average,TEACHER,PROFESSOR,2.8
Biology,135,Brigham Young University,David,,Bearss,1809742,5,good,TEACHER,PROFESSOR,4.6
Linguistics,135,Brigham Young University,Jeff,,Beatty,2042522,2,average,TEACHER,PROFESSOR,3.0
Mathematics,135,Brigham Young University,Miriam,,Beazer,2610419,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Daniel,,Becerra,2275308,33,good,TEACHER,PROFESSOR,4.9
Spanish,135,Brigham Young University,Joseph,,Beck,1399550,5,good,TEACHER,PROFESSOR,3.9
Linguistics,135,Brigham Young University,Nicole,,Bay,2211061,23,good,TEACHER,PROFESSOR,4.0
Classics,135,Brigham Young University,Stephen,,Bay,931946,71,good,TEACHER,PROFESSOR,4.2
Dance,135,Brigham Young University,Emily,Elizabeth,Bayles,2562584,1,good,TEACHER,PROFESSOR,5.0
Family & Consumer Science,135,Brigham Young University,Amanda,,Beal,883085,3,good,TEACHER,PROFESSOR,4.7
Family Studies,135,Brigham Young University,Roy,,Bean,1014586,10,good,TEACHER,PROFESSOR,4.0
Elementary Education,135,Brigham Young University,Lisa,,Bean,1112283,10,good,TEACHER,PROFESSOR,4.6
Engineering,135,Brigham Young University,Randy,,Beard,536524,10,average,TEACHER,PROFESSOR,2.7
Health Science,135,Brigham Young University,John,,Beard,2413087,6,average,TEACHER,PROFESSOR,3.0
Biology,135,Brigham Young University,David,,Bearss,1809742,5,good,TEACHER,PROFESSOR,4.6
Linguistics,135,Brigham Young University,Jeff,,Beatty,2042522,2,average,TEACHER,PROFESSOR,3.0
Mathematics,135,Brigham Young University,Miriam,,Beazer,2610419,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Daniel,,Becerra,2275308,33,good,TEACHER,PROFESSOR,4.9
Spanish,135,Brigham Young University,Joseph,,Beck,1399550,5,good,TEACHER,PROFESSOR,3.9
Psychology,135,Brigham Young University,Christine,,Beck,2155505,4,average,TEACHER,PROFESSOR,2.8
Physical Education,135,Brigham Young University,Zack,,Beddoes,2755794,1,good,TEACHER,PROFESSOR,5.0
Business,135,Brigham Young University,Jeff,,Bednar,1890622,9,good,TEACHER,PROFESSOR,4.2
Student Life,135,Brigham Young University,Mark,,Beecher,2583718,3,good,TEACHER,PROFESSOR,5.0
Theater,135,Brigham Young University,Lara,,Beene,645076,3,poor,TEACHER,PROFESSOR,2.0
Writing,135,Brigham Young University,Sarah,,Belliston,2444962,3,average,TEACHER,PROFESSOR,3.3
Mathematics,135,Brigham Young University,Jason,,Belnap,491518,34,poor,TEACHER,PROFESSOR,2.2
Chemistry,135,Brigham Young University,David,,Belnap,1145477,19,average,TEACHER,PROFESSOR,2.9
Arabic,135,Brigham Young University,Robert,Kirk,Belnap,1803898,5,average,TEACHER,PROFESSOR,2.9
Recreation,135,Brigham Young University,Joel,Joseph,Belnap,2396422,3,good,TEACHER,PROFESSOR,3.7
Dance,135,Brigham Young University,Spencer,,Belnap,2452483,1,good,TEACHER,PROFESSOR,4.0
Religion,135,Brigham Young University,Daniel,,Belnap,381925,155,good,TEACHER,PROFESSOR,4.0
English,135,Brigham Young University,V Stanley,,Benfell,391071,25,good,TEACHER,PROFESSOR,4.0
Art,135,Brigham Young University,Leslie,,Benfell,1780755,9,good,TEACHER,PROFESSOR,4.5
Spanish,135,Brigham Young University,Carolina,,Benito Cox,1744071,5,good,TEACHER,PROFESSOR,4.7
Molecular Biosciences,135,Brigham Young University,Philip,,Bennallack,1704359,6,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Richard,,Bennett,395661,37,good,TEACHER,PROFESSOR,3.6
Physical Education,135,Brigham Young University,Desree,Lyn,Bennett,2150742,8,good,TEACHER,PROFESSOR,4.8
Student Services,135,Brigham Young University,Sandra,Cald,Bennett,2656621,2,good,TEACHER,PROFESSOR,5.0
English,135,Brigham Young University,John,,Bennion,1005338,8,good,TEACHER,PROFESSOR,3.8
Psychology,135,Brigham Young University,Lynne,,Bennion,835279,18,good,TEACHER,PROFESSOR,4.1
Religion,135,Brigham Young University,Roseanne,,Benson,297338,66,good,TEACHER,PROFESSOR,3.7
Exercise Science,135,Brigham Young University,Brenda,,Benson,1652392,2,good,TEACHER,PROFESSOR,5.0
Business Administration,135,Brigham Young University,David,,Benson,1936338,21,good,TEACHER,PROFESSOR,4.6
Civil Engineering,135,Brigham Young University,Steven,,Benzley,496019,9,good,TEACHER,PROFESSOR,3.7
Biology,135,Brigham Young University,Bradford,,Berges,1387523,57,good,TEACHER,PROFESSOR,3.9
Physics,135,Brigham Young University,Scott,,Bergeson,250201,186,good,TEACHER,PROFESSOR,4.0
Writing,135,Brigham Young University,Sue,,Bergin,526976,23,good,TEACHER,PROFESSOR,4.3
Religion,135,Brigham Young University,Kajsa,Maria,Berlin,2126675,10,good,TEACHER,PROFESSOR,3.6
Mathematics Education,135,Brigham Young University,Anand,,Bernard,1960720,2,average,TEACHER,PROFESSOR,3.2
Statistics,135,Brigham Young University,Candace,,Berrett,1521336,21,good,TEACHER,PROFESSOR,4.0
Physics  Astronomy,135,Brigham Young University,Manuel,,Berrondo,2104958,3,good,TEACHER,PROFESSOR,4.3
Italian,135,Brigham Young University,Jimmy,T.,Bethke,2197796,6,good,TEACHER,PROFESSOR,4.8
Music,135,Brigham Young University,Stephen,,Beus,2192608,4,good,TEACHER,PROFESSOR,4.3
Social Science,135,Brigham Young University,Ivan Felix,,Beutler,492289,13,poor,TEACHER,PROFESSOR,1.8
Portuguese,135,Brigham Young University,Bethany,,Beyer,2175342,12,average,TEACHER,PROFESSOR,3.1
International Studies,135,Brigham Young University,Sheila,,Bibb,1258043,6,good,TEACHER,PROFESSOR,4.5
Science,135,Brigham Young University,Barry,,Bickmore,173550,50,average,TEACHER,PROFESSOR,2.8
Physical Sciences,135,Brigham Young University,David,,Bierman,1863263,75,good,TEACHER,PROFESSOR,4.2
Japanese,135,Brigham Young University,Geoff,,Biesinger,1627316,5,good,TEACHER,PROFESSOR,3.5
Music,135,Brigham Young University,Anny Claudine,,Bigelow,633414,3,good,TEACHER,PROFESSOR,4.8
Public Administration,135,Brigham Young University,Mark,,Bigelow,882733,8,average,TEACHER,PROFESSOR,2.6
Elementary Education,135,Brigham Young University,Ann,,Bigelow,1808961,20,poor,TEACHER,PROFESSOR,2.3
Psychology,135,Brigham Young University,Erin,,Bigler,549984,10,poor,TEACHER,PROFESSOR,2.4
Physiology,135,Brigham Young University,Benjamin,,Bikman,1629445,46,good,TEACHER,PROFESSOR,4.6
Business Administration,135,Brigham Young University,Darron,,Billeter,1256182,32,good,TEACHER,PROFESSOR,4.0
Exercise Science,135,Brigham Young University,Carolyn,,Billings,2124958,2,good,TEACHER,PROFESSOR,5.0
English Language  Literature,135,Brigham Young University,Suzy,,Bills,1927133,5,good,TEACHER,PROFESSOR,4.4
Religion,135,Brigham Young University,Shawn,,Bills,2272415,4,good,TEACHER,PROFESSOR,5.0
Business Administration,135,Brigham Young University,John,,Bingham,888402,7,good,TEACHER,PROFESSOR,4.7
Construction Management,135,Brigham Young University,Evan,,Bingham,2454041,28,good,TEACHER,PROFESSOR,4.3
English,135,Brigham Young University,Penny,,Bird,82244,21,average,TEACHER,PROFESSOR,3.4
Spanish,135,Brigham Young University,Susy,,Bird,2091243,6,average,TEACHER,PROFESSOR,3.4
Accounting,135,Brigham Young University,Angel,Kalra,Bird,2151700,11,good,TEACHER,PROFESSOR,4.2
Arabic,135,Brigham Young University,Matthew,,Bird,2379900,2,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Devin,,Bird,2686096,1,good,TEACHER,PROFESSOR,5.0
Asian amp Near Eastern Languages,135,Brigham Young University,Ryan,R.,Bird,2480149,4,good,TEACHER,PROFESSOR,5.0
Health Science,135,Brigham Young University,Pat,,Bird,2357163,5,good,TEACHER,PROFESSOR,4.4
Psychology,135,Brigham Young University,Wendy,,Birmingham,1870402,40,good,TEACHER,PROFESSOR,4.0
History,135,Brigham Young University,Scott,,Birrell,600993,12,good,TEACHER,PROFESSOR,4.0
Elementary Education,135,Brigham Young University,James,,Birrell,656078,12,good,TEACHER,PROFESSOR,4.1
Sign Language,135,Brigham Young University,Samond Byun,,Bishara,1350700,13,good,TEACHER,PROFESSOR,4.0
Family Life,135,Brigham Young University,LeeAnn,,Bitner,2650099,4,good,TEACHER,PROFESSOR,3.5
Religion,135,Brigham Young University,Susan Easton,,Black,84263,112,good,TEACHER,PROFESSOR,4.3
Biology,135,Brigham Young University,Hal,,Black,236310,41,poor,TEACHER,PROFESSOR,2.2
Accounting,135,Brigham Young University,Ervin,,Black,915014,4,good,TEACHER,PROFESSOR,3.6
Organizational Ldrshp  Strat,135,Brigham Young University,Jason,,Black,2081189,4,good,TEACHER,PROFESSOR,4.2
Management Communications,135,Brigham Young University,Jason,Lyle,Black,2122500,3,good,TEACHER,PROFESSOR,4.3
Microbiology,135,Brigham Young University,Robert,P,Black,2235353,25,good,TEACHER,PROFESSOR,3.8
Education,135,Brigham Young University,Alaska,,Black Hults,2168503,11,average,TEACHER,PROFESSOR,3.0
Education,135,Brigham Young University,Alaska,,Black-Hultz,2057921,4,good,TEACHER,PROFESSOR,3.5
Sign Language,135,Brigham Young University,Jean,,Blackburn,1222383,5,good,TEACHER,PROFESSOR,4.8
Writing,135,Brigham Young University,Alison,,Blackburn,2228818,3,good,TEACHER,PROFESSOR,5.0
Writing,135,Brigham Young University,Benjamin,,Blackhurst,1974348,1,good,TEACHER,PROFESSOR,5.0
Psychological Science,135,Brigham Young University,Zachary,,Blackhurst,2276732,1,poor,TEACHER,PROFESSOR,2.0
English,135,Brigham Young University,Erin,,Blackmun,380066,28,good,TEACHER,PROFESSOR,4.1
Psychology,135,Brigham Young University,Travis,,Blackwelder,2402040,7,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Lilia,,Blackwell,1435530,39,poor,TEACHER,PROFESSOR,2.4
Spanish,135,Brigham Young University,Lily,,Blackwell,2681940,3,average,TEACHER,PROFESSOR,3.3
Statistics,135,Brigham Young University,Natalie,,Blades,1212623,41,good,TEACHER,PROFESSOR,4.0
Communication Disorders,135,Brigham Young University,Nancy,,Blair,789515,7,average,TEACHER,PROFESSOR,2.5
Art,135,Brigham Young University,Katie,J,Blankenagel,2470663,10,good,TEACHER,PROFESSOR,3.5
Arabic,135,Brigham Young University,Kevin,,Blankinship,2481119,8,good,TEACHER,PROFESSOR,4.8
Writing,135,Brigham Young University,Aimee,,Blau,1591580,6,good,TEACHER,PROFESSOR,4.7
Political Science,135,Brigham Young University,Rand,,Blimes,1182390,6,good,TEACHER,PROFESSOR,4.8
History,135,Brigham Young University,Roger,,Blomquist,870282,52,good,TEACHER,PROFESSOR,4.0
Recreation,135,Brigham Young University,Madison,,Blood,2477804,1,good,TEACHER,PROFESSOR,5.0
Mechanical Engineering,135,Brigham Young University,Jonathan,,Blotter,829370,37,average,TEACHER,PROFESSOR,2.5
Business,135,Brigham Young University,Eric,,Blum,2179030,13,good,TEACHER,PROFESSOR,4.5
Religion,135,Brigham Young University,Lincoln,,Blumell,1483216,59,good,TEACHER,PROFESSOR,4.3
Religion,135,Brigham Young University,lincoln,harris,blummel,1951843,3,good,TEACHER,PROFESSOR,4.0
English,135,Brigham Young University,Christopher,J,Blythe,1831065,7,good,TEACHER,PROFESSOR,4.6
Psychology,135,Brigham Young University,Travis,,Blackwelder,2402040,7,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Lily,,Blackwell,2681940,3,average,TEACHER,PROFESSOR,3.3
Spanish,135,Brigham Young University,Lilia,,Blackwell,1435530,39,poor,TEACHER,PROFESSOR,2.4
Statistics,135,Brigham Young University,Natalie,,Blades,1212623,42,good,TEACHER,PROFESSOR,4.0
Communication Disorders,135,Brigham Young University,Nancy,,Blair,789515,7,average,TEACHER,PROFESSOR,2.5
Art,135,Brigham Young University,Katie,J,Blankenagel,2470663,11,good,TEACHER,PROFESSOR,3.6
Arabic,135,Brigham Young University,Kevin,,Blankinship,2481119,8,good,TEACHER,PROFESSOR,4.8
Writing,135,Brigham Young University,Aimee,,Blau,1591580,6,good,TEACHER,PROFESSOR,4.7
Political Science,135,Brigham Young University,Rand,,Blimes,1182390,6,good,TEACHER,PROFESSOR,4.8
History,135,Brigham Young University,Roger,,Blomquist,870282,52,good,TEACHER,PROFESSOR,4.0
Recreation,135,Brigham Young University,Madison,,Blood,2477804,1,good,TEACHER,PROFESSOR,5.0
Mechanical Engineering,135,Brigham Young University,Jonathan,,Blotter,829370,42,average,TEACHER,PROFESSOR,2.6
Business,135,Brigham Young University,Eric,,Blum,2179030,13,good,TEACHER,PROFESSOR,4.5
Religion,135,Brigham Young University,Lincoln,,Blumell,1483216,59,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,lincoln,harris,blummel,1951843,3,good,TEACHER,PROFESSOR,4.0
English,135,Brigham Young University,Christopher,J,Blythe,1831065,7,good,TEACHER,PROFESSOR,4.6
Philosophy,135,Brigham Young University,Rachael,,Boch,1488883,8,good,TEACHER,PROFESSOR,4.2
Russian,135,Brigham Young University,Maxim,,Borodin,1410706,4,good,TEACHER,PROFESSOR,4.5
Civil Engineering,135,Brigham Young University,M. Brett,,Borup,1270365,5,average,TEACHER,PROFESSOR,3.2
Early Childhood Education,135,Brigham Young University,Beth,,Borup,1377564,15,good,TEACHER,PROFESSOR,3.7
Teaching & Learning,135,Brigham Young University,Kristy,,Bos,1676512,4,average,TEACHER,PROFESSOR,2.6
Theatre & Media Arts,135,Brigham Young University,Sam,,Bostwick,2680645,2,average,TEACHER,PROFESSOR,3.0
English,135,Brigham Young University,Grant,,Boswell,583213,32,good,TEACHER,PROFESSOR,4.3
English,135,Brigham Young University,Lisa,,Boswell,1076604,23,good,TEACHER,PROFESSOR,4.6
Church History,135,Brigham Young University,Randy,,Bott,106481,341,good,TEACHER,PROFESSOR,4.8
Music,135,Brigham Young University,Seth,,Bott,1789575,2,good,TEACHER,PROFESSOR,5.0
Mathematics,135,Brigham Young University,CJ,,Bott,2360655,14,good,TEACHER,PROFESSOR,4.8
International Studies,135,Brigham Young University,Malcolm,,Botto,2154062,2,good,TEACHER,PROFESSOR,5.0
English,135,Brigham Young University,Holly,,Boud,2175232,4,good,TEACHER,PROFESSOR,4.8
Music,135,Brigham Young University,Barry,,Bounous,384274,16,good,TEACHER,PROFESSOR,4.0
Chinese,135,Brigham Young University,Dana,,Bourgerie,1070292,9,average,TEACHER,PROFESSOR,3.3
Mechanical Engineering,135,Brigham Young University,Anton,,Bowden,1320772,32,average,TEACHER,PROFESSOR,2.8
Political Science,135,Brigham Young University,Donna Lee,,Bowen,267033,25,average,TEACHER,PROFESSOR,2.6
Visual Arts,135,Brigham Young University,Mark,Jason,Bowen,2161765,3,good,TEACHER,PROFESSOR,5.0
Theatre & Media Arts,135,Brigham Young University,Todd,,Bowen,2673981,2,good,TEACHER,PROFESSOR,3.5
Philosophy,135,Brigham Young University,Brandon,Harvey,Bowen,2154241,28,good,TEACHER,PROFESSOR,4.4
English,135,Brigham Young University,David,,Bowie,24949,8,average,TEACHER,PROFESSOR,2.9
Elementary Education,135,Brigham Young University,Bryan,,Bowles,2248873,6,good,TEACHER,PROFESSOR,5.0
Mechanical Engineering,135,Brigham Young University,William Jerry,,Bowman,1014418,16,average,TEACHER,PROFESSOR,3.0
Russian,135,Brigham Young University,Jennifer,,Bown,593374,19,good,TEACHER,PROFESSOR,4.4
Mathematics,135,Brigham Young University,Stasha,,Bown,1528270,2,average,TEACHER,PROFESSOR,3.2
Music,135,Brigham Young University,Quinn,,Boyack,1958435,1,good,TEACHER,PROFESSOR,5.0
Writing,135,Brigham Young University,Tara,,Boyce,1773478,47,good,TEACHER,PROFESSOR,4.3
Philosophy,135,Brigham Young University,Hal,,Boyd,2473150,5,average,TEACHER,PROFESSOR,2.8
Finance,135,Brigham Young University,Brian,,Boyer,883938,29,good,TEACHER,PROFESSOR,3.9
Communication,135,Brigham Young University,Kristoffer,,Boyle,2128932,14,good,TEACHER,PROFESSOR,4.0
Italian,135,Brigham Young University,Rodney,,Boynton,1115327,12,average,TEACHER,PROFESSOR,3.5
Languages,135,Brigham Young University,Douglas,,Bradford,323726,21,good,TEACHER,PROFESSOR,3.8
American Studies,135,Brigham Young University,James,,Bradford,663170,10,good,TEACHER,PROFESSOR,3.6
Political Science,135,Brigham Young University,Scott,,Bradford,1841654,1,good,TEACHER,PROFESSOR,5.0
Family Studies,135,Brigham Young University,Angela,,Bradford,1845385,12,good,TEACHER,PROFESSOR,3.5
Asian & Near Eastern Languages,135,Brigham Young University,Dalton,,Bradford,2555593,2,good,TEACHER,PROFESSOR,5.0
Family Life,135,Brigham Young University,Brian,,Bradford,1989166,152,good,TEACHER,PROFESSOR,4.9
History,135,Brigham Young University,Scott,,Bradford,380566,81,average,TEACHER,PROFESSOR,3.4
Elementary Education,135,Brigham Young University,Bryan,,Bowles,2248873,6,good,TEACHER,PROFESSOR,5.0
Mechanical Engineering,135,Brigham Young University,William Jerry,,Bowman,1014418,16,average,TEACHER,PROFESSOR,3.0
Russian,135,Brigham Young University,Jennifer,,Bown,593374,19,good,TEACHER,PROFESSOR,4.4
Mathematics,135,Brigham Young University,Stasha,,Bown,1528270,2,average,TEACHER,PROFESSOR,3.2
Music,135,Brigham Young University,Quinn,,Boyack,1958435,1,good,TEACHER,PROFESSOR,5.0
Writing,135,Brigham Young University,Tara,,Boyce,1773478,47,good,TEACHER,PROFESSOR,4.3
Philosophy,135,Brigham Young University,Hal,,Boyd,2473150,5,average,TEACHER,PROFESSOR,2.8
Mathematics,135,Brigham Young University,Zachary,M,Boyd,2788748,1,good,TEACHER,PROFESSOR,5.0
Finance,135,Brigham Young University,Brian,,Boyer,883938,29,good,TEACHER,PROFESSOR,3.9
Communication,135,Brigham Young University,Kristoffer,,Boyle,2128932,18,good,TEACHER,PROFESSOR,4.2
Italian,135,Brigham Young University,Rodney,,Boynton,1115327,12,average,TEACHER,PROFESSOR,3.5
American Studies,135,Brigham Young University,James,,Bradford,663170,10,good,TEACHER,PROFESSOR,3.6
Family Studies,135,Brigham Young University,Angela,,Bradford,1845385,12,good,TEACHER,PROFESSOR,3.5
Asian & Near Eastern Languages,135,Brigham Young University,Dalton,,Bradford,2555593,2,good,TEACHER,PROFESSOR,5.0
History,135,Brigham Young University,Scott,,Bradford,380566,81,average,TEACHER,PROFESSOR,3.4
Family Life,135,Brigham Young University,Brian,,Bradford,1989166,153,good,TEACHER,PROFESSOR,4.9
Languages,135,Brigham Young University,Douglas,,Bradford,323726,22,good,TEACHER,PROFESSOR,3.9
Political Science,135,Brigham Young University,Scott,,Bradford,1841654,2,average,TEACHER,PROFESSOR,3.0
Statistics,135,Brigham Young University,Bryan,,Bradley,832517,10,poor,TEACHER,PROFESSOR,2.0
English,135,Brigham Young University,Carol Pratt,,Bradley,1013245,3,good,TEACHER,PROFESSOR,4.7
Swedish,135,Brigham Young University,Stefan,,Bradley,2335293,7,good,TEACHER,PROFESSOR,5.0
Science,135,Brigham Young University,William,,Bradshaw,22967,42,average,TEACHER,PROFESSOR,3.5
Business,135,Brigham Young University,Jonathan,,Bradshaw,1609209,3,good,TEACHER,PROFESSOR,4.7
Writing,135,Brigham Young University,Elizabeth,,Brady,1777780,4,good,TEACHER,PROFESSOR,3.8
Writing,135,Brigham Young University,Jane,,Brady,264487,26,good,TEACHER,PROFESSOR,3.9
Social Science,135,Brigham Young University,Julee,,Braithwaite,440764,25,average,TEACHER,PROFESSOR,3.1
Biology,135,Brigham Young University,Lee,,Braithwaite,492066,16,good,TEACHER,PROFESSOR,3.6
Psychology,135,Brigham Young University,Scott,,Braithwaite,1630832,54,good,TEACHER,PROFESSOR,4.7
Law,135,Brigham Young University,Catherine,,Bramble,796935,11,good,TEACHER,PROFESSOR,4.6
Manufacturing Engineering Tech,135,Brigham Young University,Mark,,Brandley,1756249,2,good,TEACHER,PROFESSOR,5.0
Russian,135,Brigham Young University,Alexandra,,Bratoss,1089953,2,good,TEACHER,PROFESSOR,5.0
Russian,135,Brigham Young University,Alexandra,,Brattos,1895276,14,good,TEACHER,PROFESSOR,4.8
Business,135,Brigham Young University,Bekki,,Brau,2759996,6,poor,TEACHER,PROFESSOR,1.3
Finance,135,Brigham Young University,Jim,,Brau,916674,5714,good,TEACHER,PROFESSOR,4.2
Science,135,Brigham Young University,Donald (Don),,Breakwell,270111,276,good,TEACHER,PROFESSOR,4.0
Theater,135,Brigham Young University,Stephanie,,Breinholt,1075569,4,good,TEACHER,PROFESSOR,4.2
Spanish,135,Brigham Young University,Pamela,,Brooks,2249318,1,good,TEACHER,PROFESSOR,4.0
Communication,135,Brigham Young University,Kylie,,Brooks,2564714,2,good,TEACHER,PROFESSOR,5.0
Psychology,135,Brigham Young University,Jenny,,Brooks,1898605,15,good,TEACHER,PROFESSOR,4.1
Mathematics,135,Brigham Young University,Jennifer,,Brooks,2628883,5,good,TEACHER,PROFESSOR,5.0
Psychological Science,135,Brigham Young University,Jenny,,Brooks,2466808,3,average,TEACHER,PROFESSOR,2.7
Religion,135,Brigham Young University,Kent,,Brooks,1213397,390,good,TEACHER,PROFESSOR,4.4
Music,135,Brigham Young University,Paul,,Broomhead,291520,78,good,TEACHER,PROFESSOR,4.3
Geography,135,Brigham Young University,Clayton,,Brough,745917,13,good,TEACHER,PROFESSOR,5.0
