tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Chemistry,1754,Brigham Young University - Idaho,Ryan,,Dabell,856820,70,average,TEACHER,PROFESSOR,3.1
Business,1754,Brigham Young University - Idaho,Andrew,,Dadson,2507087,1,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,Madison,,Dahlin,2645512,2,good,TEACHER,PROFESSOR,4.5
Mechanical Engineering,1754,Brigham Young University - Idaho,Russell,,Daines,938164,25,average,TEACHER,PROFESSOR,2.6
English,1754,Brigham Young University - Idaho,Andrea,M,Dastrup,1845172,51,good,TEACHER,PROFESSOR,4.4
Physics,1754,Brigham Young University - Idaho,Richard,,Datwyler,1698573,42,good,TEACHER,PROFESSOR,4.4
English,1754,Brigham Young University - Idaho,Julianna,,Davenport,1124832,4,good,TEACHER,PROFESSOR,5.0
Online Learning,1754,Brigham Young University - Idaho,Jason,R,Davenport,2198866,2,poor,TEACHER,PROFESSOR,2.0
Education,1754,Brigham Young University - Idaho,Matt,,Davenport,2682976,2,average,TEACHER,PROFESSOR,3.0
English,1754,Brigham Young University - Idaho,Michelle,,Davidson,2218952,6,good,TEACHER,PROFESSOR,3.7
Online Learning,1754,Brigham Young University - Idaho,Brian,J,Davidson,1817219,18,good,TEACHER,PROFESSOR,4.5
Computer Information Technology,1754,Brigham Young University - Idaho,Albert,,Davidson,2709173,1,good,TEACHER,PROFESSOR,5.0
Biology,1754,Brigham Young University - Idaho,Kent,,Davis,85662,31,good,TEACHER,PROFESSOR,4.3
Humanities,1754,Brigham Young University - Idaho,Rick,,Davis,176776,207,good,TEACHER,PROFESSOR,3.9
Religion,1754,Brigham Young University - Idaho,Melanie,,Davis,1110715,4,average,TEACHER,PROFESSOR,2.9
English,1754,Brigham Young University - Idaho,Aaron,,Davis,1522242,9,good,TEACHER,PROFESSOR,4.6
Religion,1754,Brigham Young University - Idaho,Leah,,Davis,1907483,1,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Melissa,,Davis,1907484,1,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Micah,,Davis,2120139,3,good,TEACHER,PROFESSOR,4.0
Geology,1754,Brigham Young University - Idaho,Chris,,Davis,2231755,4,poor,TEACHER,PROFESSOR,2.3
Computer Information Technology,1754,Brigham Young University - Idaho,Darin,,Davis,2270112,5,good,TEACHER,PROFESSOR,4.6
Foundations,1754,Brigham Young University - Idaho,Melinda,,Davis,2384640,1,poor,TEACHER,PROFESSOR,2.0
Education,1754,Brigham Young University - Idaho,Matt,,Davenport,2682976,2,average,TEACHER,PROFESSOR,3.0
Online Learning,1754,Brigham Young University - Idaho,Brian,J,Davidson,1817219,18,good,TEACHER,PROFESSOR,4.5
Computer Information Technology,1754,Brigham Young University - Idaho,Albert,,Davidson,2709173,1,good,TEACHER,PROFESSOR,5.0
English,1754,Brigham Young University - Idaho,Michelle,,Davidson,2218952,7,good,TEACHER,PROFESSOR,3.5
Biology,1754,Brigham Young University - Idaho,Kent,,Davis,85662,31,good,TEACHER,PROFESSOR,4.3
Humanities,1754,Brigham Young University - Idaho,Rick,,Davis,176776,207,good,TEACHER,PROFESSOR,3.9
Religion,1754,Brigham Young University - Idaho,Melanie,,Davis,1110715,4,average,TEACHER,PROFESSOR,2.9
English,1754,Brigham Young University - Idaho,Aaron,,Davis,1522242,9,good,TEACHER,PROFESSOR,4.6
Religion,1754,Brigham Young University - Idaho,Leah,,Davis,1907483,1,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Melissa,,Davis,1907484,1,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Micah,,Davis,2120139,3,good,TEACHER,PROFESSOR,4.0
Geology,1754,Brigham Young University - Idaho,Chris,,Davis,2231755,4,poor,TEACHER,PROFESSOR,2.3
Foundations,1754,Brigham Young University - Idaho,Melinda,,Davis,2384640,1,poor,TEACHER,PROFESSOR,2.0
Foundations,1754,Brigham Young University - Idaho,Jacob,,Davis,2359104,5,poor,TEACHER,PROFESSOR,2.4
Religion,1754,Brigham Young University - Idaho,Mindy,,Davis,1236747,39,average,TEACHER,PROFESSOR,3.5
General Studies,1754,Brigham Young University - Idaho,Steve,,Davis,925962,15,good,TEACHER,PROFESSOR,4.8
Computer Information Technology,1754,Brigham Young University - Idaho,Darin,,Davis,2270112,6,good,TEACHER,PROFESSOR,4.7
Child & Family Studies,1754,Brigham Young University - Idaho,Kera,,Day,1042957,14,good,TEACHER,PROFESSOR,4.3
Geology,1754,Brigham Young University - Idaho,Jason,,Dayley,2150441,1,poor,TEACHER,PROFESSOR,1.0
English,1754,Brigham Young University - Idaho,Glenn,,Dayley,1655387,38,average,TEACHER,PROFESSOR,3.3
Dance,1754,Brigham Young University - Idaho,Amy,,De Vera,2476021,2,good,TEACHER,PROFESSOR,4.5
Biology,1754,Brigham Young University - Idaho,Kyle,,De Vera,2656199,1,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,Lise,G,Deal,1831307,9,good,TEACHER,PROFESSOR,4.8
Political Science,1754,Brigham Young University - Idaho,Carrie,Kim,Deamer,1993230,3,good,TEACHER,PROFESSOR,4.0
Mechanical Engineering,1754,Brigham Young University - Idaho,Adam,,Dean,1491864,12,good,TEACHER,PROFESSOR,3.5
Humanities,1754,Brigham Young University - Idaho,Morgan,,Deane,1852032,6,good,TEACHER,PROFESSOR,4.4
Psychology,1754,Brigham Young University - Idaho,Stephanie,,Deaver,2497805,5,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Roger,,deBry,2426276,4,good,TEACHER,PROFESSOR,4.5
General Studies,1754,Brigham Young University - Idaho,Bruce,,Decaster,2654478,2,average,TEACHER,PROFESSOR,3.0
Psychology,1754,Brigham Young University - Idaho,William,,Dehart,2389394,8,good,TEACHER,PROFESSOR,3.5
Dance,1754,Brigham Young University - Idaho,Patricia,,Deinnhart,1676792,6,good,TEACHER,PROFESSOR,4.5
Psychology,1754,Brigham Young University - Idaho,Yohan,,Delton,1059580,126,good,TEACHER,PROFESSOR,4.2
Home & Family Studies,1754,Brigham Young University - Idaho,Christine,,Dexter,1798491,1,good,TEACHER,PROFESSOR,4.0
History,1754,Brigham Young University - Idaho,Art,,Deyo,1858281,8,good,TEACHER,PROFESSOR,3.6
Mathematics,1754,Brigham Young University - Idaho,Camille,,Diaz,2071293,5,good,TEACHER,PROFESSOR,4.4
Mathematics,1754,Brigham Young University - Idaho,Steven,,Dickson,2297952,3,good,TEACHER,PROFESSOR,5.0
Nursing,1754,Brigham Young University - Idaho,Susan,,Dicus,645765,7,average,TEACHER,PROFESSOR,3.4
Biology,1754,Brigham Young University - Idaho,Cody,John,Diehl,2020886,150,good,TEACHER,PROFESSOR,4.0
Dance,1754,Brigham Young University - Idaho,Patricia,,Dienhart,1293265,31,good,TEACHER,PROFESSOR,4.2
Biology,1754,Brigham Young University - Idaho,Corinne,,Diether,2734464,2,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Jason,,Dietz,1845429,25,good,TEACHER,PROFESSOR,4.0
Health & Human Performance,1754,Brigham Young University - Idaho,Martin,,Dietze-Hermosa,2726208,5,good,TEACHER,PROFESSOR,5.0
History,1754,Brigham Young University - Idaho,Brian,,Dille,1960945,2,good,TEACHER,PROFESSOR,5.0
Accounting,1754,Brigham Young University - Idaho,Heather,,Dille,2559351,2,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Tobie,,Dille,2682169,2,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Kyle,,Dillon,1973237,18,good,TEACHER,PROFESSOR,4.8
Accounting,1754,Brigham Young University - Idaho,Joshua,,Din,2682135,4,poor,TEACHER,PROFESSOR,2.3
Child & Family Studies,1754,Brigham Young University - Idaho,Lauren,,Disner,2672115,3,poor,TEACHER,PROFESSOR,1.0
Business,1754,Brigham Young University - Idaho,Alicia,,Ditto,2387435,5,good,TEACHER,PROFESSOR,5.0
Online Learning,1754,Brigham Young University - Idaho,Alicia,,Ditto,2259795,10,good,TEACHER,PROFESSOR,4.7
Online Learning,1754,Brigham Young University - Idaho,Kathryn,,Dixon,1990263,4,good,TEACHER,PROFESSOR,4.8
Health Science,1754,Brigham Young University - Idaho,Matt,,Dixon,2178631,16,good,TEACHER,PROFESSOR,4.6
English,1754,Brigham Young University - Idaho,Michelle,,Donner,2166703,5,average,TEACHER,PROFESSOR,3.2
Mathematics,1754,Brigham Young University - Idaho,Rene,,Doria,1327624,6,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,John,N,Doria,1918127,3,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,Renee,,Doria,2164650,1,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,Taft,,Dorman,2246617,7,average,TEACHER,PROFESSOR,2.7
Religion,1754,Brigham Young University - Idaho,Shawn,,Dorman,1148408,320,poor,TEACHER,PROFESSOR,2.1
English,1754,Brigham Young University - Idaho,Andrew,,Doub,1838334,13,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,Emily,,Downey,2462238,4,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Matt,,Doxey,2687217,1,average,TEACHER,PROFESSOR,3.0
Home & Family Studies,1754,Brigham Young University - Idaho,Kaylee,,Draper,2641832,2,average,TEACHER,PROFESSOR,2.5
Animal Science,1754,Brigham Young University - Idaho,B. Matt,,Dredge,1702737,11,good,TEACHER,PROFESSOR,4.6
Health  Human Performance,1754,Brigham Young University - Idaho,Aaron,,Drees,2059597,1,good,TEACHER,PROFESSOR,4.5
Art,1754,Brigham Young University - Idaho,Jay,,Drowns,1870522,3,good,TEACHER,PROFESSOR,3.8
English,1754,Brigham Young University - Idaho,Michelle,,Donner,2166703,5,average,TEACHER,PROFESSOR,3.2
Mathematics,1754,Brigham Young University - Idaho,Rene,,Doria,1327624,6,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,John,N,Doria,1918127,3,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,Renee,,Doria,2164650,1,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,Taft,,Dorman,2246617,11,poor,TEACHER,PROFESSOR,2.1
Religion,1754,Brigham Young University - Idaho,David,Shawn,Dorman,2761638,1,poor,TEACHER,PROFESSOR,2.0
Religion,1754,Brigham Young University - Idaho,Shawn,,Dorman,1148408,320,poor,TEACHER,PROFESSOR,2.1
English,1754,Brigham Young University - Idaho,Andrew,,Doub,1838334,13,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,Emily,,Downey,2462238,4,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Matt,,Doxey,2687217,1,average,TEACHER,PROFESSOR,3.0
Home & Family Studies,1754,Brigham Young University - Idaho,Kaylee,,Draper,2641832,2,average,TEACHER,PROFESSOR,2.5
Animal Science,1754,Brigham Young University - Idaho,B. Matt,,Dredge,1702737,11,good,TEACHER,PROFESSOR,4.6
Health  Human Performance,1754,Brigham Young University - Idaho,Aaron,,Drees,2059597,1,good,TEACHER,PROFESSOR,4.5
Art,1754,Brigham Young University - Idaho,Jay,,Drowns,1870522,3,good,TEACHER,PROFESSOR,3.8
Computer Science,1754,Brigham Young University - Idaho,Clifton,,Dudley,2424929,3,good,TEACHER,PROFESSOR,3.7
English,1754,Brigham Young University - Idaho,Donna,,Duerden,2578928,3,good,TEACHER,PROFESSOR,3.7
English,1754,Brigham Young University - Idaho,Anna,,Durfee,2646929,7,average,TEACHER,PROFESSOR,3.3
Religion,1754,Brigham Young University - Idaho,Dwight,,Durrant,1885425,5,good,TEACHER,PROFESSOR,4.4
General Studies,1754,Brigham Young University - Idaho,Lynn,,Durtschi,1734761,6,good,TEACHER,PROFESSOR,4.5
Select department,1754,Brigham Young University - Idaho,Lynn,,Durtschi,2038318,3,good,TEACHER,PROFESSOR,4.8
Mechanical Engineering,1754,Brigham Young University - Idaho,Shelby,,Dushku,1996297,4,average,TEACHER,PROFESSOR,3.0
Mechanical Engineering,1754,Brigham Young University - Idaho,Alan,,Dutson,1124647,5,good,TEACHER,PROFESSOR,4.7
Health Science,1754,Brigham Young University - Idaho,Michele,,Dutton,2222642,1,good,TEACHER,PROFESSOR,4.0
Health Science,1754,Brigham Young University - Idaho,Michelle,,Dutton,2237752,1,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Jenna,,Dyckman,2447405,15,average,TEACHER,PROFESSOR,3.1
Health Science,1754,Brigham Young University - Idaho,Paul,,Dye,1117111,4,average,TEACHER,PROFESSOR,3.4
Automotive Technology,1754,Brigham Young University - Idaho,Richard,,Dye,1197064,7,good,TEACHER,PROFESSOR,3.6
International Studies,1754,Brigham Young University - Idaho,Nicholas,,Dyerly,2443231,11,good,TEACHER,PROFESSOR,3.8
Child & Family Studies,1754,Brigham Young University - Idaho,Kimberly,,Eagar,1698785,31,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Drew,,Eagar,1264986,36,good,TEACHER,PROFESSOR,3.6
Business,1754,Brigham Young University - Idaho,Jason,,Earl,1123795,36,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Suzanne,R,Earnshaw,1783071,11,average,TEACHER,PROFESSOR,3.4
Business,1754,Brigham Young University - Idaho,Dorian,N.,Eaton,2202331,3,poor,TEACHER,PROFESSOR,2.0
Religion,1754,Brigham Young University - Idaho,Rob,,Eaton,503534,67,good,TEACHER,PROFESSOR,4.6
Business,1754,Brigham Young University - Idaho,Jared,,Eberhard,2628053,8,good,TEACHER,PROFESSOR,4.2
Biology,1754,Brigham Young University - Idaho,Clair,,Eckersell,636652,66,good,TEACHER,PROFESSOR,4.3
Select department,1754,Brigham Young University - Idaho,Lynn,,Durtschi,2038318,3,good,TEACHER,PROFESSOR,4.8
General Studies,1754,Brigham Young University - Idaho,Lynn,,Durtschi,1734761,6,good,TEACHER,PROFESSOR,4.5
Mechanical Engineering,1754,Brigham Young University - Idaho,Shelby,,Dushku,1996297,4,average,TEACHER,PROFESSOR,3.0
Mechanical Engineering,1754,Brigham Young University - Idaho,Alan,,Dutson,1124647,5,good,TEACHER,PROFESSOR,4.7
Health Science,1754,Brigham Young University - Idaho,Michele,,Dutton,2222642,1,good,TEACHER,PROFESSOR,4.0
Health Science,1754,Brigham Young University - Idaho,Michelle,,Dutton,2237752,1,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Jenna,,Dyckman,2447405,15,average,TEACHER,PROFESSOR,3.1
Health Science,1754,Brigham Young University - Idaho,Paul,,Dye,1117111,4,average,TEACHER,PROFESSOR,3.4
Automotive Technology,1754,Brigham Young University - Idaho,Richard,,Dye,1197064,7,good,TEACHER,PROFESSOR,3.6
International Studies,1754,Brigham Young University - Idaho,Nicholas,,Dyerly,2443231,11,good,TEACHER,PROFESSOR,3.8
Child & Family Studies,1754,Brigham Young University - Idaho,Kimberly,,Eagar,1698785,31,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Drew,,Eagar,1264986,39,good,TEACHER,PROFESSOR,3.6
Business,1754,Brigham Young University - Idaho,Jason,,Earl,1123795,36,good,TEACHER,PROFESSOR,4.8
Religion,1754,Brigham Young University - Idaho,Suzanne,R,Earnshaw,1783071,12,average,TEACHER,PROFESSOR,3.1
Business,1754,Brigham Young University - Idaho,Dorian,N.,Eaton,2202331,3,poor,TEACHER,PROFESSOR,2.0
Religion,1754,Brigham Young University - Idaho,Rob,,Eaton,503534,70,good,TEACHER,PROFESSOR,4.6
Business,1754,Brigham Young University - Idaho,Jared,,Eberhard,2628053,15,good,TEACHER,PROFESSOR,4.5
Biology,1754,Brigham Young University - Idaho,Clair,,Eckersell,636652,67,good,TEACHER,PROFESSOR,4.3
Communication,1754,Brigham Young University - Idaho,Darin,,Eckton,1546740,6,good,TEACHER,PROFESSOR,4.2
Education,1754,Brigham Young University - Idaho,Marche,,Edgington,2171424,7,good,TEACHER,PROFESSOR,4.1
Communication,1754,Brigham Young University - Idaho,Emily,,Edmonds,2127468,3,good,TEACHER,PROFESSOR,4.3
Religion,1754,Brigham Young University - Idaho,George,Douglas,Edmonds,2385632,18,good,TEACHER,PROFESSOR,4.6
Religion,1754,Brigham Young University - Idaho,Douglas,,Edmonds,2445698,24,good,TEACHER,PROFESSOR,4.8
Child & Family Studies,1754,Brigham Young University - Idaho,Karla,,Edwards,922037,47,good,TEACHER,PROFESSOR,3.6
English,1754,Brigham Young University - Idaho,Brady,,Edwards,2094766,5,poor,TEACHER,PROFESSOR,1.4
Religion,1754,Brigham Young University - Idaho,Wade,W.,Egan,2109398,7,good,TEACHER,PROFESSOR,4.8
Psychology,1754,Brigham Young University - Idaho,Heidi,,Egan,2294272,13,good,TEACHER,PROFESSOR,4.5
Automotive Technology,1754,Brigham Young University - Idaho,Kevin,Daniel,Egbert,1999582,3,good,TEACHER,PROFESSOR,5.0
Nursing,1754,Brigham Young University - Idaho,Karen,,Egenes,2315797,3,good,TEACHER,PROFESSOR,4.7
Communication,1754,Brigham Young University - Idaho,Matthew,,Eichner,1591773,11,good,TEACHER,PROFESSOR,4.7
History,1754,Brigham Young University - Idaho,Sherri,,Einfeldt,2269040,7,good,TEACHER,PROFESSOR,3.5
Foundations,1754,Brigham Young University - Idaho,Desiree,,Eldon,2187535,7,good,TEACHER,PROFESSOR,5.0
Humanities,1754,Brigham Young University - Idaho,Nila,,Elias,2309063,5,good,TEACHER,PROFESSOR,4.6
Sociology,1754,Brigham Young University - Idaho,Clint,,Elison,1815716,56,average,TEACHER,PROFESSOR,2.6
Business,1754,Brigham Young University - Idaho,Melissa,,Ellico,2610786,3,good,TEACHER,PROFESSOR,4.7
Art,1754,Brigham Young University - Idaho,Sally,,Ellis,1071192,16,good,TEACHER,PROFESSOR,4.5
Computer Science,1754,Brigham Young University - Idaho,Nathan,A,Ellsworth,2350963,1,good,TEACHER,PROFESSOR,4.0
Computer Science,1754,Brigham Young University - Idaho,Scott,,Ercanbrack,816991,48,average,TEACHER,PROFESSOR,3.0
English,1754,Brigham Young University - Idaho,Amanda,,Erdmann,2661524,1,poor,TEACHER,PROFESSOR,1.0
Biology,1754,Brigham Young University - Idaho,Michael,,Ericksen,2280837,4,average,TEACHER,PROFESSOR,3.0
Home & Family Studies,1754,Brigham Young University - Idaho,Luke,,Erickson,1416530,1,good,TEACHER,PROFESSOR,4.5
Home & Family Studies,1754,Brigham Young University - Idaho,Dan,,Erickson,2523635,4,good,TEACHER,PROFESSOR,4.8
Information Systems,1754,Brigham Young University - Idaho,Art,,Ericson,758300,17,good,TEACHER,PROFESSOR,4.1
Military Science,1754,Brigham Young University - Idaho,Harmon,,Esplin,937740,9,good,TEACHER,PROFESSOR,4.7
Dance,1754,Brigham Young University - Idaho,Joy,,Esplin,1605458,12,average,TEACHER,PROFESSOR,3.0
Communication,1754,Brigham Young University - Idaho,Caryn,,Esplin,604047,73,good,TEACHER,PROFESSOR,4.5
Child  Family Studies,1754,Brigham Young University - Idaho,Cortney,,Evans,1960929,16,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Jonathan,,Evans,2117117,1,average,TEACHER,PROFESSOR,2.5
Religion,1754,Brigham Young University - Idaho,Jon,,Evans,2153250,4,poor,TEACHER,PROFESSOR,1.8
English,1754,Brigham Young University - Idaho,Ryan,,Evans,2504724,2,poor,TEACHER,PROFESSOR,2.0
Health Science,1754,Brigham Young University - Idaho,Kelly,,Evans,164395,51,good,TEACHER,PROFESSOR,4.2
Construction,1754,Brigham Young University - Idaho,Adam,Wesley,Evarts,2268670,4,good,TEACHER,PROFESSOR,4.2
Biology,1754,Brigham Young University - Idaho,Michael,,Ericksen,2280837,4,average,TEACHER,PROFESSOR,3.0
Home & Family Studies,1754,Brigham Young University - Idaho,Luke,,Erickson,1416530,1,good,TEACHER,PROFESSOR,4.5
Home & Family Studies,1754,Brigham Young University - Idaho,Dan,,Erickson,2523635,4,good,TEACHER,PROFESSOR,4.8
Information Systems,1754,Brigham Young University - Idaho,Art,,Ericson,758300,17,good,TEACHER,PROFESSOR,4.1
Military Science,1754,Brigham Young University - Idaho,Harmon,,Esplin,937740,9,good,TEACHER,PROFESSOR,4.7
Dance,1754,Brigham Young University - Idaho,Joy,,Esplin,1605458,12,average,TEACHER,PROFESSOR,3.0
Communication,1754,Brigham Young University - Idaho,Caryn,,Esplin,604047,73,good,TEACHER,PROFESSOR,4.5
Child  Family Studies,1754,Brigham Young University - Idaho,Cortney,,Evans,1960929,16,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Jonathan,,Evans,2117117,1,average,TEACHER,PROFESSOR,2.5
Religion,1754,Brigham Young University - Idaho,Jon,,Evans,2153250,4,poor,TEACHER,PROFESSOR,1.8
English,1754,Brigham Young University - Idaho,Ryan,,Evans,2504724,2,poor,TEACHER,PROFESSOR,2.0
Health Science,1754,Brigham Young University - Idaho,Kelly,,Evans,164395,54,good,TEACHER,PROFESSOR,4.2
Construction,1754,Brigham Young University - Idaho,Adam,Wesley,Evarts,2268670,4,good,TEACHER,PROFESSOR,4.2
Home & Family Studies,1754,Brigham Young University - Idaho,Melissa,,Everett,1378345,8,average,TEACHER,PROFESSOR,2.7
Library Science,1754,Brigham Young University - Idaho,Jon,,Fackrell,2265831,2,good,TEACHER,PROFESSOR,3.5
Online Learning,1754,Brigham Young University - Idaho,David,,Fawcett,1971000,6,average,TEACHER,PROFESSOR,3.4
